FID_x,Region_x,Country_x,Plant,NumReactor_x,Latitude_x,Longitude_x,p90_1200,p00_1200,p10_1200,p90u_1200,p00u_1200,p10u_1200,p90r_1200,p00r_1200,p10r_1200,p90_30,p00_30,p10_30,p90u_30,p00u_30,p10u_30,p90r_30,p00r_30,p10r_30,p90_75,p00_75,p10_75,p90u_75,p00u_75,p10u_75,p90r_75,p00r_75,p10r_75,p90_150,p00_150,p10_150,p90u_150,p00u_150,p10u_150,p90r_150,p00r_150,p10r_150,p90_600,p00_600,p10_600,p90u_600,p00u_600,p10u_600,p90r_600,p00r_600,p10r_600,p90_300,p00_300,p10_300,p90u_300,p00u_300,p10u_300,p90r_300,p00r_300,p10r_300,FID_y,Region_y,Country_y,Reactor,Plant_Loc,Latitude_y,Longitude_y,Status,Type,Start_Date,Year_Built,Grid_Date,Shutdown,Wikipedia,Photo,PhotoCred,NumReactor_y,Ref_2012,Totalpower,Ref_2011,Ref_2010,Ref_2009,Ref_2008,Ref_2007,Ref_2006,Ref_2005,Ref_2004,Ref_2003,Ref_2002,Ref_2001,Ref_2000,Ref_1999,Ref_1998,Ref_1997,Ref_1996,Ref_1995,Ref_1994,Ref_1993,Ref_1992,Ref_1991,Ref_1990,Ref_1989,Ref_1988,Ref_1987,Ref_1986,Ref_1985,Ref_1984,Ref_1983,Ref_1982,Ref_1981,Ref_1980,Ref_1979,Ref_1978,Ref_1977,Ref_1976,Ref_1975,Ref_1974,Ref_1973,Ref_1972,Ref_1971,Ref_1970,Ref_1969,Ref_1968,Ref_1967,Ref_1966,Ref_1965,Ref_1964,Ref_1963,Ref_1962,Ref_1961,Ref_1960,Ref_1959,Ref_1958,Ref_1957,Ref_1956
140,America - Latin,MEXICO,LAGUNA VERDE,2,19.720238,-96.405252,101158000,122317000,138024000,60459800.0,72724100.0,81462200.0,40698300,49592800,56561300,93140.3,98038.8,109263.0,17486.4,18406.1,20513.4,75653.8,79632.7,88749.6,1719250.0,1814370.0,2021010.0,868140.0,914691.0,1019150.0,851114.0,899682.0,1001870.0,4955940.0,5461560.0,6070170.0,2183170.0,2399720.0,2667950.0,2772770.0,3061850.0,3402230.0,52290300.0,63229800.0,70264400.0,31062400.0,37431700.0,41618600.0,21228000.0,25798000.0,28645800.0,28939500.0,33739500.0,37503500.0,19646200.0,23002200.0,25576800.0,9293270.0,10737300.0,11926700,9,America - Latin,MEXICO,LAGUNA VERDE-2,Seacoast,19.720238,-96.405252,Operational,Boiling Water Reactor,6/1/1977,1977,11/11/1994, ,http://en.wikipedia.org/wiki/Laguna_Verde_Nuclear_Power_Station,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Laguna_Verde_Nuclear_Power_Plant.jpg/800px-Laguna_Verde_Nuclear_Power_Plant.jpg,Wikipedia,2,650,1300,650,650.0,650.0,650.0,680.0,680,680.0,680.0,680.0,680.0,645.0,645.0,682.0,655.0,627.0,619.0,628.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,America - Northern,UNITED STATES OF AMERICA,LASALLE,2,41.2439,-88.6708,149375000,163363000,180249000,117215000.0,128381000.0,141724000.0,32159900,34982200,38525600,92682.4,90409.4,99746.6,75280.5,73417.2,81002.5,17402.0,16992.2,18744.1,1215100.0,1212630.0,1337850.0,1066180.0,1065160.0,1175480.0,148919.0,147471.0,162370.0,10033700.0,11129100.0,12300600.0,9427580.0,10517400.0,11627000.0,606141.0,611748.0,673523.0,57193400.0,61118200.0,67464900.0,46512400.0,49875600.0,55085100.0,10681000.0,11242600.0,12379800.0,19945800.0,21708000.0,23972400.0,17212600.0,18884100.0,20861800.0,2733160.0,2823940.0,3110610,77,America - Northern,UNITED STATES OF AMERICA,LASALLE-1,Inland near a lake,41.2439,-88.6708,Operational,Boiling Water Reactor,9/10/1973,1973,9/4/1982, ,http://en.wikipedia.org/wiki/LaSalle_County_Nuclear_Generating_Station, , ,2,1118,2238,1118,1118.0,1118.0,1118.0,1118.0,1118,1146.0,1111.0,1111.0,1111.0,1111.0,1114.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036,1036.0,1036.0,1036.0,1036.0,1036,1036,1036,1036,1078,1078,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,America - Northern,UNITED STATES OF AMERICA,LASALLE,2,41.2439,-88.6708,149375000,163363000,180249000,117215000.0,128381000.0,141724000.0,32159900,34982200,38525600,92682.4,90409.4,99746.6,75280.5,73417.2,81002.5,17402.0,16992.2,18744.1,1215100.0,1212630.0,1337850.0,1066180.0,1065160.0,1175480.0,148919.0,147471.0,162370.0,10033700.0,11129100.0,12300600.0,9427580.0,10517400.0,11627000.0,606141.0,611748.0,673523.0,57193400.0,61118200.0,67464900.0,46512400.0,49875600.0,55085100.0,10681000.0,11242600.0,12379800.0,19945800.0,21708000.0,23972400.0,17212600.0,18884100.0,20861800.0,2733160.0,2823940.0,3110610,78,America - Northern,UNITED STATES OF AMERICA,LASALLE-2,Inland near a lake,41.2439,-88.6708,Operational,Boiling Water Reactor,9/10/1973,1973,4/20/1984, ,http://en.wikipedia.org/wiki/LaSalle_County_Nuclear_Generating_Station, , ,2,1120,2238,1120,1120.0,1120.0,1120.0,1120.0,1120,1147.0,1111.0,1111.0,1111.0,1111.0,1114.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036,1036.0,1036.0,1036.0,1036.0,1036,1036,1036,1036,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Europe - Western,ITALY,LATINA,1,41.42529,12.807246,315172000,325582000,337796000,203566000.0,210497000.0,219199000.0,111606000,115085000,118597000,417043.0,416879.0,438277.0,311094.0,310938.0,326901.0,105948.0,105942.0,111376.0,3960530.0,3961700.0,4165060.0,3442220.0,3440210.0,3616720.0,518310.0,521489.0,548336.0,9155590.0,9217670.0,9692850.0,7407360.0,7457550.0,7842160.0,1748230.0,1760120.0,1850690.0,73121100.0,73067900.0,76523300.0,52053700.0,52321400.0,54915300.0,21067400.0,20746500.0,21608000.0,18304900.0,18373000.0,19322300.0,13770800.0,13824100.0,14539500.0,4534110.0,4548890.0,4782780,583,Europe - Western,ITALY,LATINA, ,41.42529,12.807246,Permanent Shutdown,Gas Cooled Reactor,11/1/1958,1958,5/12/1963,12/1/1987,http://en.wikipedia.org/wiki/Latina_Nuclear_Power_Plant, , ,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,153,153,153,153,153,153,153,153,153,153,153,153,153,153,150,160,160,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Europe - Western,SWITZERLAND,LEIBSTADT,1,47.601314,8.183893,402014000,411407000,424028000,277706000.0,284754000.0,294775000.0,124308000,126653000,129253000,744823.0,796552.0,836411.0,472422.0,506447.0,534147.0,272401.0,290105.0,302264.0,5217250.0,5575210.0,5831050.0,3537370.0,3781410.0,3966040.0,1679880.0,1793810.0,1865010.0,13210400.0,14110900.0,14620500.0,8142460.0,8701180.0,9035050.0,5067910.0,5409760.0,5585430.0,178852000.0,184316000.0,190363000.0,129651000.0,133592000.0,138091000.0,49201200.0,50724000.0,52271700.0,51796900.0,54294600.0,55912300.0,36035500.0,37700400.0,38849900.0,15761400.0,16594200.0,17062400,479,Europe - Western,SWITZERLAND,LEIBSTADT,Inland near a river,47.601314,8.183893,Operational,Boiling Water Reactor,1/1/1974,1974,5/24/1984, ,http://en.wikipedia.org/wiki/Leibstadt_Nuclear_Power_Plant,http://en.wikipedia.org/wiki/Leibstadt_Nuclear_Power_Plant,Wikipedia,1,1190,1190,1190,1165.0,1165.0,1165.0,1165.0,1165,1165.0,1165.0,1165.0,1115.0,1115.0,1115.0,1080.0,1030.0,1030.0,1030.0,1030.0,1030.0,990,990.0,990.0,990.0,990.0,990,990,990,950,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD,4,59.846021,29.041052,146092000,141960000,137957000,93323100.0,90743500.0,88291500.0,52768600,51216400,49665800,89667.7,79662.4,75734.4,83104.1,73955.0,70339.6,6563.59,5707.42,5394.76,4244240.0,3789890.0,3627170.0,4090660.0,3655440.0,3499160.0,153575.0,134454.0,128013.0,5631530.0,5031740.0,4830870.0,5267610.0,4710730.0,4522010.0,363915.0,321017.0,308856.0,23099900.0,21831900.0,21209400.0,15682400.0,14743000.0,14331600.0,7417510.0,7088920.0,6877840.0,10286800.0,9503120.0,9282760.0,8443430.0,7784660.0,7598190.0,1843320.0,1718460.0,1684570,337,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD-1,Seacoast,59.846021,29.041052,Operational,Light Water Graphite Reactor,3/1/1970,1970,12/21/1973, ,http://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant, , ,4,925,5750,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,925,925,925,925,925,925,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD,4,59.846021,29.041052,146092000,141960000,137957000,93323100.0,90743500.0,88291500.0,52768600,51216400,49665800,89667.7,79662.4,75734.4,83104.1,73955.0,70339.6,6563.59,5707.42,5394.76,4244240.0,3789890.0,3627170.0,4090660.0,3655440.0,3499160.0,153575.0,134454.0,128013.0,5631530.0,5031740.0,4830870.0,5267610.0,4710730.0,4522010.0,363915.0,321017.0,308856.0,23099900.0,21831900.0,21209400.0,15682400.0,14743000.0,14331600.0,7417510.0,7088920.0,6877840.0,10286800.0,9503120.0,9282760.0,8443430.0,7784660.0,7598190.0,1843320.0,1718460.0,1684570,338,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD-2,Seacoast,59.846021,29.041052,Operational,Light Water Graphite Reactor,6/1/1970,1970,7/11/1975, ,http://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant, , ,4,925,5750,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,925,925,925,925,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD,4,59.846021,29.041052,146092000,141960000,137957000,93323100.0,90743500.0,88291500.0,52768600,51216400,49665800,89667.7,79662.4,75734.4,83104.1,73955.0,70339.6,6563.59,5707.42,5394.76,4244240.0,3789890.0,3627170.0,4090660.0,3655440.0,3499160.0,153575.0,134454.0,128013.0,5631530.0,5031740.0,4830870.0,5267610.0,4710730.0,4522010.0,363915.0,321017.0,308856.0,23099900.0,21831900.0,21209400.0,15682400.0,14743000.0,14331600.0,7417510.0,7088920.0,6877840.0,10286800.0,9503120.0,9282760.0,8443430.0,7784660.0,7598190.0,1843320.0,1718460.0,1684570,339,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD-3,Seacoast,59.846021,29.041052,Operational,Light Water Graphite Reactor,12/1/1973,1973,12/7/1979, ,http://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant, , ,4,925,5750,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD,4,59.846021,29.041052,146092000,141960000,137957000,93323100.0,90743500.0,88291500.0,52768600,51216400,49665800,89667.7,79662.4,75734.4,83104.1,73955.0,70339.6,6563.59,5707.42,5394.76,4244240.0,3789890.0,3627170.0,4090660.0,3655440.0,3499160.0,153575.0,134454.0,128013.0,5631530.0,5031740.0,4830870.0,5267610.0,4710730.0,4522010.0,363915.0,321017.0,308856.0,23099900.0,21831900.0,21209400.0,15682400.0,14743000.0,14331600.0,7417510.0,7088920.0,6877840.0,10286800.0,9503120.0,9282760.0,8443430.0,7784660.0,7598190.0,1843320.0,1718460.0,1684570,340,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD-4,Seacoast,59.846021,29.041052,Operational,Light Water Graphite Reactor,2/1/1975,1975,2/9/1981, ,http://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant, , ,4,925,5750,925,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925.0,925,925.0,925.0,925.0,925.0,925,1000,925,925,925,925,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD-2,2,59.8305,29.0571,146424000,142275000,138253000,93477400.0,90887000.0,88425000.0,52946900,51388200,49828000,90667.1,80546.4,76573.8,83104.1,73955.0,70339.6,7562.96,6591.39,6234.16,4338500.0,3875260.0,3709450.0,4183250.0,3739290.0,3579990.0,155251.0,135974.0,129462.0,5622810.0,5022880.0,4821540.0,5260250.0,4703400.0,4514450.0,362563.0,319474.0,307092.0,23191900.0,21919400.0,21290900.0,15741600.0,14799500.0,14384400.0,7450260.0,7119840.0,6906520.0,10287000.0,9502370.0,9281330.0,8442620.0,7783710.0,7597170.0,1844390.0,1718650.0,1684150,335,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD 2-1,Seacoast,59.8305,29.0571,Under Construction,Pressurised Water Reactor,10/25/2008,2008, , ,http://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant_II, , ,2,1085,5750,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD-2,2,59.8305,29.0571,146424000,142275000,138253000,93477400.0,90887000.0,88425000.0,52946900,51388200,49828000,90667.1,80546.4,76573.8,83104.1,73955.0,70339.6,7562.96,6591.39,6234.16,4338500.0,3875260.0,3709450.0,4183250.0,3739290.0,3579990.0,155251.0,135974.0,129462.0,5622810.0,5022880.0,4821540.0,5260250.0,4703400.0,4514450.0,362563.0,319474.0,307092.0,23191900.0,21919400.0,21290900.0,15741600.0,14799500.0,14384400.0,7450260.0,7119840.0,6906520.0,10287000.0,9502370.0,9281330.0,8442620.0,7783710.0,7597170.0,1844390.0,1718650.0,1684150,336,Europe - Central and Eastern,RUSSIAN FEDERATION,LENINGRAD 2-2,Seacoast,59.8305,29.0571,Under Construction,Pressurised Water Reactor,4/15/2010,2010, , ,http://en.wikipedia.org/wiki/Leningrad_Nuclear_Power_Plant_II, , ,2,1085,5750,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,America - Northern,UNITED STATES OF AMERICA,LIMERICK,2,40.226339,-75.586916,150923000,163161000,180087000,125989000.0,136164000.0,150351000.0,24934400,26996500,29736100,866168.0,889857.0,983814.0,749330.0,770141.0,851460.0,116838.0,119716.0,132355.0,7063070.0,7377990.0,8153670.0,6466490.0,6760960.0,7471940.0,596585.0,617030.0,681727.0,20793200.0,21849800.0,24137300.0,19048100.0,20041100.0,22142000.0,1745070.0,1808670.0,1995340.0,83203600.0,88148300.0,97295200.0,71953500.0,76286000.0,84231300.0,11250200.0,11862300.0,13063900.0,42168000.0,44101800.0,48707900.0,37961400.0,39745700.0,43911400.0,4206630.0,4356070.0,4796590,79,America - Northern,UNITED STATES OF AMERICA,LIMERICK-1,Inland near a river,40.226339,-75.586916,Operational,Boiling Water Reactor,6/19/1974,1974,4/13/1985, ,http://en.wikipedia.org/wiki/Limerick_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/LimerickPowerPlant.JPG/800px-LimerickPowerPlant.JPG,Wikipedia,2,1130,2264,1130,1130.0,1130.0,1134.0,1134.0,1134,1134.0,1134.0,1134.0,1134.0,1143.0,1143.0,1134.0,1134.0,1105.0,1105.0,1055.0,1055.0,1055,1055.0,1055.0,1055.0,1055.0,1055,1055,1055,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,America - Northern,UNITED STATES OF AMERICA,LIMERICK,2,40.226339,-75.586916,150923000,163161000,180087000,125989000.0,136164000.0,150351000.0,24934400,26996500,29736100,866168.0,889857.0,983814.0,749330.0,770141.0,851460.0,116838.0,119716.0,132355.0,7063070.0,7377990.0,8153670.0,6466490.0,6760960.0,7471940.0,596585.0,617030.0,681727.0,20793200.0,21849800.0,24137300.0,19048100.0,20041100.0,22142000.0,1745070.0,1808670.0,1995340.0,83203600.0,88148300.0,97295200.0,71953500.0,76286000.0,84231300.0,11250200.0,11862300.0,13063900.0,42168000.0,44101800.0,48707900.0,37961400.0,39745700.0,43911400.0,4206630.0,4356070.0,4796590,80,America - Northern,UNITED STATES OF AMERICA,LIMERICK-2,Inland near a river,40.226339,-75.586916,Operational,Boiling Water Reactor,6/19/1974,1974,9/1/1989, ,http://en.wikipedia.org/wiki/Limerick_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/LimerickPowerPlant.JPG/800px-LimerickPowerPlant.JPG,Wikipedia,2,1134,2264,1134,1134.0,1134.0,1134.0,1134.0,1134,1134.0,1134.0,1134.0,1134.0,1143.0,1143.0,1150.0,1115.0,1115.0,1115.0,1115.0,1055.0,1055,1055.0,1055.0,1055.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Asia - Far East,CHINA,LINGAO,4,22.60611,114.553247,616314000,702669000,759257000,315206000.0,362753000.0,391203000.0,301107000,339917000,368053000,2149870.0,2723510.0,2978930.0,1301890.0,1653570.0,1810190.0,847973.0,1069940.0,1168740.0,20164900.0,25508800.0,27502300.0,17946900.0,22717700.0,24483800.0,2218020.0,2791090.0,3018420.0,35580700.0,46190300.0,49689700.0,27768300.0,35829300.0,38566500.0,7812330.0,10361000.0,11123300.0,165870000.0,199992000.0,214056000.0,96865500.0,117887000.0,126300000.0,69004900.0,82104700.0,87756000.0,64798900.0,85178800.0,91335400.0,44873900.0,58697000.0,62994700.0,19925000.0,26481800.0,28340700,153,Asia - Far East,CHINA,LINGAO 1,Seacoast,22.60611,114.553247,Operational,Pressurised Water Reactor,5/15/1997,1997,2/26/2002, ,http://en.wikipedia.org/wiki/Ling%27ao_Nuclear_Power_Plant, , ,2,938,3890,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Asia - Far East,CHINA,LINGAO,4,22.60611,114.553247,616314000,702669000,759257000,315206000.0,362753000.0,391203000.0,301107000,339917000,368053000,2149870.0,2723510.0,2978930.0,1301890.0,1653570.0,1810190.0,847973.0,1069940.0,1168740.0,20164900.0,25508800.0,27502300.0,17946900.0,22717700.0,24483800.0,2218020.0,2791090.0,3018420.0,35580700.0,46190300.0,49689700.0,27768300.0,35829300.0,38566500.0,7812330.0,10361000.0,11123300.0,165870000.0,199992000.0,214056000.0,96865500.0,117887000.0,126300000.0,69004900.0,82104700.0,87756000.0,64798900.0,85178800.0,91335400.0,44873900.0,58697000.0,62994700.0,19925000.0,26481800.0,28340700,154,Asia - Far East,CHINA,LINGAO 2,Seacoast,22.60611,114.553247,Operational,Pressurised Water Reactor,11/28/1997,1997,12/15/2002, ,http://en.wikipedia.org/wiki/Ling%27ao_Nuclear_Power_Plant, , ,2,938,3890,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Asia - Far East,CHINA,LINGAO,4,22.60611,114.553247,616314000,702669000,759257000,315206000.0,362753000.0,391203000.0,301107000,339917000,368053000,2149870.0,2723510.0,2978930.0,1301890.0,1653570.0,1810190.0,847973.0,1069940.0,1168740.0,20164900.0,25508800.0,27502300.0,17946900.0,22717700.0,24483800.0,2218020.0,2791090.0,3018420.0,35580700.0,46190300.0,49689700.0,27768300.0,35829300.0,38566500.0,7812330.0,10361000.0,11123300.0,165870000.0,199992000.0,214056000.0,96865500.0,117887000.0,126300000.0,69004900.0,82104700.0,87756000.0,64798900.0,85178800.0,91335400.0,44873900.0,58697000.0,62994700.0,19925000.0,26481800.0,28340700,155,Asia - Far East,CHINA,LINGAO 3,Seacoast,22.60611,114.553247,Operational,Pressurised Water Reactor,12/15/2005,2005,7/15/2010, ,http://en.wikipedia.org/wiki/Ling%27ao_Nuclear_Power_Plant, , ,2,1007,3890,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Asia - Far East,CHINA,LINGAO,4,22.60611,114.553247,616314000,702669000,759257000,315206000.0,362753000.0,391203000.0,301107000,339917000,368053000,2149870.0,2723510.0,2978930.0,1301890.0,1653570.0,1810190.0,847973.0,1069940.0,1168740.0,20164900.0,25508800.0,27502300.0,17946900.0,22717700.0,24483800.0,2218020.0,2791090.0,3018420.0,35580700.0,46190300.0,49689700.0,27768300.0,35829300.0,38566500.0,7812330.0,10361000.0,11123300.0,165870000.0,199992000.0,214056000.0,96865500.0,117887000.0,126300000.0,69004900.0,82104700.0,87756000.0,64798900.0,85178800.0,91335400.0,44873900.0,58697000.0,62994700.0,19925000.0,26481800.0,28340700,156,Asia - Far East,CHINA,LINGAO 4,Seacoast,22.60611,114.553247,Operational,Pressurised Water Reactor,6/15/2006,2006, , ,http://en.wikipedia.org/wiki/Ling%27ao_Nuclear_Power_Plant, , ,2,1007,3890,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Europe - Western,GERMANY,LINGEN,1,52.482247,7.304518,366324000,375848000,386831000,254707000.0,261846000.0,270297000.0,111616000,114002000,116534000,429802.0,464027.0,464708.0,265558.0,286800.0,286796.0,164245.0,177227.0,177912.0,3233240.0,3457600.0,3505580.0,2144340.0,2289870.0,2318950.0,1088910.0,1167730.0,1186630.0,21121600.0,22335200.0,22671600.0,17446900.0,18409100.0,18660700.0,3674660.0,3926150.0,4010960.0,171330000.0,176303000.0,180822000.0,129535000.0,133321000.0,137044000.0,41794700.0,42981900.0,43778000.0,60803400.0,63680100.0,64782400.0,48065000.0,50360900.0,51282300.0,12738400.0,13319200.0,13500000,566,Europe - Western,GERMANY,LINGEN (KWL), ,52.482247,7.304518,Permanent Shutdown,Boiling Water Reactor,10/1/1964,1964,7/1/1968,1/5/1979,http://en.wikipedia.org/wiki/Lingen_Nuclear_Power_Plant, , ,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,183,183,183,182,256,256,256,267,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Europe - Western,FINLAND,LOVIISA,2,60.370582,26.346856,143073000,139492000,136402000,93632100.0,91338400.0,89358800.0,49441200,48153300,47042900,28978.1,29500.0,30490.6,11349.8,11490.9,11866.9,17628.3,18009.1,18623.7,707271.0,725318.0,750353.0,594096.0,609401.0,630482.0,113175.0,115918.0,119872.0,2795820.0,2730890.0,2775200.0,2274680.0,2218780.0,2254510.0,521132.0,512104.0,520695.0,22731000.0,21777100.0,21486400.0,15942100.0,15233900.0,15039300.0,6788910.0,6543130.0,6447100.0,10565800.0,9975110.0,9857120.0,8581130.0,8042020.0,7912940.0,1984680.0,1933100.0,1944180,384,Europe - Western,FINLAND,LOVIISA-1,Seacoast,60.370582,26.346856,Operational,Pressurised Water Reactor,5/1/1971,1971,2/8/1977, ,http://en.wikipedia.org/wiki/Loviisa_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/e/ec/Loviisan_voimalaitos_ilmasta.png,Wikipedia,2,488,976,488,488.0,488.0,488.0,488.0,488,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,445.0,445.0,445.0,445.0,445,445.0,445.0,445.0,445.0,445,445,445,440,445,445,440,440,445,405,430,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Europe - Western,FINLAND,LOVIISA,2,60.370582,26.346856,143073000,139492000,136402000,93632100.0,91338400.0,89358800.0,49441200,48153300,47042900,28978.1,29500.0,30490.6,11349.8,11490.9,11866.9,17628.3,18009.1,18623.7,707271.0,725318.0,750353.0,594096.0,609401.0,630482.0,113175.0,115918.0,119872.0,2795820.0,2730890.0,2775200.0,2274680.0,2218780.0,2254510.0,521132.0,512104.0,520695.0,22731000.0,21777100.0,21486400.0,15942100.0,15233900.0,15039300.0,6788910.0,6543130.0,6447100.0,10565800.0,9975110.0,9857120.0,8581130.0,8042020.0,7912940.0,1984680.0,1933100.0,1944180,385,Europe - Western,FINLAND,LOVIISA-2,Seacoast,60.370582,26.346856,Operational,Pressurised Water Reactor,8/1/1972,1972,11/4/1980, ,http://en.wikipedia.org/wiki/Loviisa_Nuclear_Power_Plant,http://upload.wikimedia.org/wikipedia/commons/e/ec/Loviisan_voimalaitos_ilmasta.png,Wikipedia,2,488,976,488,488.0,488.0,488.0,488.0,488,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,445.0,445.0,445.0,445.0,445,445.0,445.0,445.0,445.0,445,445,445,440,445,445,440,440,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
